atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2020-01-09,2020-01-13,0,0.036,0.036,0.039,0.035,0.038,1060000,38260,0.03609434,0.72,0.72,0.78,0.7,0.76,53000,0.72189,-0.07692
2020-01-08,2020-01-10,0,0.039,0.037,0.039,0,0,0,0,0,0.78,0.74,0.78,0,0,0,0,-0.025
2020-01-07,2020-01-09,0,0.04,0.038,0.04,0.04,0.043,540000,22260,0.04122222,0.8,0.76,0.8,0.8,0.86,27000,0.82444,-0.04762
2020-01-06,2020-01-08,0,0.042,0.04,0.042,0.039,0.042,1820000,73920,0.04061538,0.84,0.8,0.84,0.78,0.84,91000,0.81231,0.10526
2020-01-03,2020-01-07,0,0.038,0.036,0.038,0.036,0.038,340000,12560,0.03694118,0.76,0.72,0.76,0.72,0.76,17000,0.73882,0.08571
2020-01-02,2020-01-06,0,0.035,0.035,0.037,0.035,0.036,160000,5740,0.035875,0.7,0.7,0.74,0.7,0.72,8000,0.7175,-0.05405
2019-12-31,2020-01-03,0,0.037,0.037,0.038,0.036,0.04,520000,20600,0.03961538,0.74,0.74,0.76,0.72,0.8,26000,0.79231,0.05714
2019-12-30,2020-01-03,0,0.035,0.035,0.037,0,0,0,0,0,0.7,0.7,0.74,0,0,0,0,0
2019-12-27,2020-01-02,0,0.035,0.035,0.039,0.035,0.035,40000,1400,0.035,0.7,0.7,0.78,0.7,0.7,2000,0.7,0
2019-12-24,2019-12-30,0,0.035,0.034,0.038,0,0,0,0,0,0.7,0.68,0.76,0,0,0,0,0
2019-12-23,2019-12-30,0,0.035,0.035,0.038,0.035,0.035,20000,700,0.035,0.7,0.7,0.76,0.7,0.7,1000,0.7,0
2019-12-20,2019-12-27,0,0.035,0.034,0.037,0.035,0.035,80000,2800,0.035,0.7,0.68,0.74,0.7,0.7,4000,0.7,0
2019-12-19,2019-12-23,0,0.035,0.035,0.036,0.035,0.035,40000,1400,0.035,0.7,0.7,0.72,0.7,0.7,2000,0.7,0
2019-12-18,2019-12-20,0,0.035,0.034,0.038,0.035,0.035,80000,2800,0.035,0.7,0.68,0.76,0.7,0.7,4000,0.7,0
2019-12-17,2019-12-19,0,0.035,0.035,0.039,0.034,0.035,400000,13920,0.0348,0.7,0.7,0.78,0.68,0.7,20000,0.696,0
2019-12-16,2019-12-18,0,0.035,0.035,0.04,0.035,0.036,320000,11240,0.035125,0.7,0.7,0.8,0.7,0.72,16000,0.7025,0
2019-12-13,2019-12-17,0,0.035,0.035,0.037,0,0,0,0,0,0.7,0.7,0.74,0,0,0,0,0
2019-12-12,2019-12-16,0,0.035,0.035,0.037,0.035,0.037,480000,17640,0.03675,0.7,0.7,0.74,0.7,0.74,24000,0.735,0
2019-12-11,2019-12-13,0,0.035,0.035,0.04,0.035,0.035,260000,9100,0.035,0.7,0.7,0.8,0.7,0.7,13000,0.7,0
2019-12-10,2019-12-12,0,0.035,0.034,0.04,0,0,0,0,0,0.7,0.68,0.8,0,0,0,0,0
2019-12-09,2019-12-11,0,0.035,0.035,0.04,0.035,0.035,1300000,45500,0.035,0.7,0.7,0.8,0.7,0.7,65000,0.7,0
2019-12-06,2019-12-10,0,0.035,0.035,0.037,0.035,0.035,40000,1400,0.035,0.7,0.7,0.74,0.7,0.7,2000,0.7,0
2019-12-05,2019-12-09,0,0.035,0.035,0.039,0,0,0,0,0,0.7,0.7,0.78,0,0,0,0,0
2019-12-04,2019-12-06,0,0.035,0.035,0.038,0.035,0.036,540000,19100,0.03537037,0.7,0.7,0.76,0.7,0.72,27000,0.70741,-0.05405
2019-12-03,2019-12-05,0,0.037,0.037,0.038,0.034,0.037,2540000,93120,0.03666142,0.74,0.74,0.76,0.68,0.74,127000,0.73323,0.02778
2019-12-02,2019-12-04,0,0.036,0.036,0.04,0.034,0.035,140000,4920,0.03514286,0.72,0.72,0.8,0.68,0.7,7000,0.70286,0.02857
2019-11-29,2019-12-03,0,0.035,0.035,0.036,0.035,0.037,140000,5040,0.036,0.7,0.7,0.72,0.7,0.74,7000,0.72,-0.05405
2019-11-28,2019-12-02,0,0.037,0.037,0.04,0.037,0.04,840000,33160,0.03947619,0.74,0.74,0.8,0.74,0.8,42000,0.78952,0
2019-11-27,2019-11-29,0,0.037,0.037,0.039,0.037,0.037,140000,5180,0.037,0.74,0.74,0.78,0.74,0.74,7000,0.74,-0.02632
2019-11-26,2019-11-28,0,0.038,0.037,0.04,0.036,0.04,4560000,176220,0.03864474,0.76,0.74,0.8,0.72,0.8,228000,0.77289,0.08571
2019-11-25,2019-11-27,0,0.035,0.035,0.039,0.033,0.035,2460000,84940,0.03452846,0.7,0.7,0.78,0.66,0.7,123000,0.69057,-0.02778
2019-11-22,2019-11-26,0,0.036,0.036,0.038,0,0,0,0,0,0.72,0.72,0.76,0,0,0,0,0
2019-11-21,2019-11-25,0,0.036,0.034,0.037,0.036,0.036,540000,19440,0.036,0.72,0.68,0.74,0.72,0.72,27000,0.72,0
2019-11-20,2019-11-22,0,0.036,0.036,0.038,0,0,0,0,0,0.72,0.72,0.76,0,0,0,0,0.02857
2019-11-19,2019-11-21,0,0.035,0.035,0.037,0.035,0.035,40000,1400,0.035,0.7,0.7,0.74,0.7,0.7,2000,0.7,-0.05405
2019-11-18,2019-11-20,0,0.037,0.035,0.038,0.035,0.037,400000,14200,0.0355,0.74,0.7,0.76,0.7,0.74,20000,0.71,0.05714
2019-11-15,2019-11-19,0,0.035,0.035,0.038,0,0,160000,5600,0.035,0.7,0.7,0.76,0,0,8000,0.7,0
2019-11-14,2019-11-18,0,0.035,0.035,0.038,0.035,0.035,220000,7700,0.035,0.7,0.7,0.76,0.7,0.7,11000,0.7,0
2019-11-13,2019-11-15,0,0.035,0.035,0.038,0.035,0.036,660000,23600,0.03575758,0.7,0.7,0.76,0.7,0.72,33000,0.71515,-0.10256
2019-11-12,2019-11-14,0,0.039,0.038,0.039,0.037,0.039,620000,23060,0.03719355,0.78,0.76,0.78,0.74,0.78,31000,0.74387,0.05405
2019-11-11,2019-11-13,0,0.037,0.037,0.039,0.037,0.037,20000,740,0.037,0.74,0.74,0.78,0.74,0.74,1000,0.74,-0.02632
2019-11-08,2019-11-12,0,0.038,0.038,0.039,0.038,0.038,20000,760,0.038,0.76,0.76,0.78,0.76,0.76,1000,0.76,0
2019-11-07,2019-11-11,0,0.038,0.036,0.039,0.035,0.038,580000,21240,0.03662069,0.76,0.72,0.78,0.7,0.76,29000,0.73241,0.08571
2019-11-06,2019-11-08,0,0.035,0.035,0.038,0,0,0,0,0,0.7,0.7,0.76,0,0,0,0,0
2019-11-05,2019-11-07,0,0.035,0.035,0.038,0.035,0.036,1340000,48140,0.03592537,0.7,0.7,0.76,0.7,0.72,67000,0.71851,-0.02778
2019-11-04,2019-11-06,0,0.036,0.035,0.039,0.035,0.037,5180000,190620,0.03679923,0.72,0.7,0.78,0.7,0.74,259000,0.73598,-0.02703
2019-11-01,2019-11-05,0,0.037,0.037,0.039,0.037,0.037,800000,29600,0.037,0.74,0.74,0.78,0.74,0.74,40000,0.74,0
2019-10-31,2019-11-04,0,0.037,0.036,0.038,0.037,0.037,40000,1480,0.037,0.74,0.72,0.76,0.74,0.74,2000,0.74,0.02778
2019-10-30,2019-11-01,0,0.036,0.036,0.038,0,0,0,0,0,0.72,0.72,0.76,0,0,0,0,0
2019-10-29,2019-10-31,0,0.036,0.036,0.039,0.036,0.036,20000,720,0.036,0.72,0.72,0.78,0.72,0.72,1000,0.72,0
2019-10-28,2019-10-30,0,0.036,0.036,0.039,0.035,0.035,100000,3500,0.035,0.72,0.72,0.78,0.7,0.7,5000,0.7,0
2019-10-25,2019-10-29,0,0.036,0.036,0.039,0.034,0.038,360000,13420,0.03727778,0.72,0.72,0.78,0.68,0.76,18000,0.74556,-0.05263
2019-10-24,2019-10-28,0,0.038,0.035,0.039,0.038,0.038,200000,7600,0.038,0.76,0.7,0.78,0.76,0.76,10000,0.76,0.02703
2019-10-23,2019-10-25,0,0.037,0.034,0.038,0.037,0.037,500000,18500,0.037,0.74,0.68,0.76,0.74,0.74,25000,0.74,0
2019-10-22,2019-10-24,0,0.037,0.034,0.037,0.034,0.037,1100000,37620,0.0342,0.74,0.68,0.74,0.68,0.74,55000,0.684,0.02778
2019-10-21,2019-10-23,0,0.036,0.034,0.037,0.036,0.036,600000,21600,0.036,0.72,0.68,0.74,0.72,0.72,30000,0.72,-0.02703
2019-10-18,2019-10-22,0,0.037,0.034,0.038,0.036,0.037,100000,3620,0.0362,0.74,0.68,0.76,0.72,0.74,5000,0.724,0.08824
2019-10-17,2019-10-21,0,0.034,0.033,0.038,0.033,0.036,1680000,58700,0.03494048,0.68,0.66,0.76,0.66,0.72,84000,0.69881,-0.02857
2019-10-16,2019-10-18,0,0.035,0.035,0.038,0.035,0.038,3560000,129820,0.03646629,0.7,0.7,0.76,0.7,0.76,178000,0.72933,-0.02778
2019-10-15,2019-10-17,0,0.036,0.036,0.04,0.036,0.04,1480000,57000,0.03851351,0.72,0.72,0.8,0.72,0.8,74000,0.77027,-0.05263
2019-10-14,2019-10-16,0,0.038,0.037,0.04,0.038,0.039,1220000,46400,0.03803279,0.76,0.74,0.8,0.76,0.78,61000,0.76066,-0.07317
2019-10-11,2019-10-15,0,0.041,0.037,0.045,0.038,0.041,2480000,96700,0.03899194,0.82,0.74,0.9,0.76,0.82,124000,0.77984,0.025
2019-10-10,2019-10-14,0,0.04,0.039,0.043,0.04,0.04,420000,16800,0.04,0.8,0.78,0.86,0.8,0.8,21000,0.8,0
2019-10-09,2019-10-11,0,0.04,0.039,0.044,0.039,0.04,420000,16680,0.03971429,0.8,0.78,0.88,0.78,0.8,21000,0.79429,0
2019-10-08,2019-10-10,0,0.04,0.038,0.043,0,0,0,0,0,0.8,0.76,0.86,0,0,0,0,0
2019-10-04,2019-10-09,0,0.04,0.042,0.043,0.04,0.04,40000,1600,0.04,0.8,0.84,0.86,0.8,0.8,2000,0.8,0
2019-10-03,2019-10-08,0,0.04,0.04,0.043,0.038,0.04,1060000,41320,0.03898113,0.8,0.8,0.86,0.76,0.8,53000,0.77962,0
2019-10-02,2019-10-04,0,0.04,0.038,0.04,0.04,0.04,240000,9600,0.04,0.8,0.76,0.8,0.8,0.8,12000,0.8,0
2019-09-30,2019-10-03,0,0.04,0.038,0.04,0.039,0.04,1440000,57300,0.03979167,0.8,0.76,0.8,0.78,0.8,72000,0.79583,0
2019-09-27,2019-10-02,0,0.04,0.038,0.04,0.04,0.04,500000,20000,0.04,0.8,0.76,0.8,0.8,0.8,25000,0.8,0
2019-09-26,2019-09-30,0,0.04,0.041,0.042,0.039,0.039,20000,780,0.039,0.8,0.82,0.84,0.78,0.78,1000,0.78,0
2019-09-25,2019-09-27,0,0.04,0.042,0.043,0.038,0.043,940000,38140,0.04057447,0.8,0.84,0.86,0.76,0.86,47000,0.81149,0
2019-09-24,2019-09-26,0,0.04,0.042,0.043,0.04,0.04,60000,2400,0.04,0.8,0.84,0.86,0.8,0.8,3000,0.8,0
2019-09-23,2019-09-25,0,0.04,0.04,0.045,0,0,0,0,0,0.8,0.8,0.9,0,0,0,0,0
2019-09-20,2019-09-24,0,0.04,0.04,0.045,0.04,0.044,60000,2580,0.043,0.8,0.8,0.9,0.8,0.88,3000,0.86,-0.13043
2019-09-19,2019-09-23,0,0.046,0.039,0.046,0.043,0.046,1900000,85740,0.04512632,0.92,0.78,0.92,0.86,0.92,95000,0.90253,0.06977
2019-09-18,2019-09-20,0,0.043,0.041,0.043,0.041,0.043,580000,23860,0.04113793,0.86,0.82,0.86,0.82,0.86,29000,0.82276,0.04878
2019-09-17,2019-09-19,0,0.041,0.04,0.042,0.041,0.041,920000,37720,0.041,0.82,0.8,0.84,0.82,0.82,46000,0.82,0.025
2019-09-16,2019-09-18,0,0.04,0.038,0.042,0.04,0.04,180000,7200,0.04,0.8,0.76,0.84,0.8,0.8,9000,0.8,-0.04762
2019-09-13,2019-09-17,0,0.042,0.038,0.042,0.038,0.042,40000,1600,0.04,0.84,0.76,0.84,0.76,0.84,2000,0.8,0.02439
2019-09-12,2019-09-16,0,0.041,0.038,0.042,0,0,0,0,0,0.82,0.76,0.84,0,0,0,0,0
2019-09-11,2019-09-13,0,0.041,0.038,0.042,0.041,0.041,40000,1640,0.041,0.82,0.76,0.84,0.82,0.82,2000,0.82,0.05128
2019-09-10,2019-09-12,0,0.039,0.038,0.041,0,0,0,0,0,0.78,0.76,0.82,0,0,0,0,0
2019-09-09,2019-09-11,0,0.039,0.038,0.041,0.039,0.039,40000,1560,0.039,0.78,0.76,0.82,0.78,0.78,2000,0.78,-0.04878
2019-09-06,2019-09-10,0,0.041,0.038,0.042,0,0,0,0,0,0.82,0.76,0.84,0,0,0,0,0
2019-09-05,2019-09-09,0,0.041,0.038,0.042,0,0,0,0,0,0.82,0.76,0.84,0,0,0,0,0
2019-09-04,2019-09-06,0,0.041,0.037,0.043,0.041,0.041,100000,4100,0.041,0.82,0.74,0.86,0.82,0.82,5000,0.82,0
2019-09-03,2019-09-05,0,0.041,0.038,0.041,0.038,0.041,2980000,113660,0.03814094,0.82,0.76,0.82,0.76,0.82,149000,0.76282,0.025
2019-09-02,2019-09-04,0,0.04,0.037,0.04,0.039,0.04,840000,33240,0.03957143,0.8,0.74,0.8,0.78,0.8,42000,0.79143,-0.04762
2019-08-30,2019-09-03,0,0.042,0.041,0.043,0.04,0.042,240000,9780,0.04075,0.84,0.82,0.86,0.8,0.84,12000,0.815,0.02439
2019-08-29,2019-09-02,0,0.041,0.041,0.043,0.041,0.041,40000,1640,0.041,0.82,0.82,0.86,0.82,0.82,2000,0.82,-0.02381
2019-08-28,2019-08-30,0,0.042,0.04,0.043,0.04,0.043,180000,7580,0.04211111,0.84,0.8,0.86,0.8,0.86,9000,0.84222,-0.02326
2019-08-27,2019-08-29,0,0.043,0.042,0.043,0.04,0.043,3900000,163180,0.04184103,0.86,0.84,0.86,0.8,0.86,195000,0.83682,0.075
2019-08-26,2019-08-28,0,0.04,0.039,0.041,0.038,0.041,6880000,279240,0.04058721,0.8,0.78,0.82,0.76,0.82,344000,0.81174,-0.02439
2019-08-23,2019-08-27,0,0.041,0.041,0.044,0.041,0.046,28680000,1248540,0.04353347,0.82,0.82,0.88,0.82,0.92,1434000,0.87067,-0.12766
2019-08-22,2019-08-26,0,0.047,0.047,0.049,0.04,0.05,28880000,1338360,0.04634211,0.94,0.94,0.98,0.8,1,1444000,0.92684,-0.07843
2019-08-21,2019-08-23,0,0.051,0.049,0.054,0.051,0.053,60000,3140,0.05233333,1.02,0.98,1.08,1.02,1.06,3000,1.04667,-0.03774
2019-08-20,2019-08-22,0,0.053,0.051,0.054,0.053,0.053,20000,1060,0.053,1.06,1.02,1.08,1.06,1.06,1000,1.06,0
2019-08-19,2019-08-21,0,0.053,0.05,0.054,0.051,0.056,3540000,192600,0.05440678,1.06,1,1.08,1.02,1.12,177000,1.08814,0.12766
2019-08-16,2019-08-20,0,0.047,0.047,0.053,0.047,0.052,1760000,89880,0.05106818,0.94,0.94,1.06,0.94,1.04,88000,1.02136,-0.02083
2019-08-15,2019-08-19,0,0.048,0.048,0.052,0.045,0.051,2120000,107700,0.05080189,0.96,0.96,1.04,0.9,1.02,106000,1.01604,-0.07692
2019-08-14,2019-08-16,0,0.052,0.048,0.052,0,0,0,0,0,1.04,0.96,1.04,0,0,0,0,0
2019-08-13,2019-08-15,0,0.052,0.049,0.052,0,0,0,0,0,1.04,0.98,1.04,0,0,0,0,0
2019-08-12,2019-08-14,0,0.052,0.048,0.051,0.048,0.053,140000,7020,0.05014286,1.04,0.96,1.02,0.96,1.06,7000,1.00286,0.04
2019-08-09,2019-08-13,0,0.05,0.049,0.054,0.05,0.058,1940000,105100,0.05417526,1,0.98,1.08,1,1.16,97000,1.08351,-0.01961
2019-08-08,2019-08-12,0,0.051,0.049,0.053,0.049,0.052,280000,14260,0.05092857,1.02,0.98,1.06,0.98,1.04,14000,1.01857,0.02
2019-08-07,2019-08-09,0,0.05,0.048,0.051,0.047,0.05,740000,35160,0.04751351,1,0.96,1.02,0.94,1,37000,0.95027,-0.01961
2019-08-06,2019-08-08,0,0.051,0.051,0.055,0.048,0.049,580000,27980,0.04824138,1.02,1.02,1.1,0.96,0.98,29000,0.96483,0.04082
2019-08-05,2019-08-07,0,0.049,0.049,0.052,0.049,0.05,1020000,50020,0.04903922,0.98,0.98,1.04,0.98,1,51000,0.98078,-0.05769
2019-08-02,2019-08-06,0,0.052,0.049,0.053,0.052,0.052,1020000,53040,0.052,1.04,0.98,1.06,1.04,1.04,51000,1.04,-0.05455
2019-08-01,2019-08-05,0,0.055,0.05,0.055,0.049,0.055,1400000,72820,0.05201429,1.1,1,1.1,0.98,1.1,70000,1.04029,0.03774
2019-07-31,2019-08-02,0,0.053,0.047,0.053,0.053,0.053,20000,1060,0.053,1.06,0.94,1.06,1.06,1.06,1000,1.06,0.03922
2019-07-30,2019-08-01,0,0.051,0.05,0.052,0.049,0.051,100000,5000,0.05,1.02,1,1.04,0.98,1.02,5000,1,0.02
2019-07-29,2019-07-31,0,0.05,0.049,0.055,0,0,0,0,0,1,0.98,1.1,0,0,0,0,0
2019-07-26,2019-07-30,0,0.05,0.05,0.053,0.05,0.05,40000,2000,0.05,1,1,1.06,1,1,2000,1,0
2019-07-25,2019-07-29,0,0.05,0.05,0.054,0,0,0,0,0,1,1,1.08,0,0,0,0,0
2019-07-24,2019-07-26,0,0.05,0.05,0.054,0.05,0.05,300000,15000,0.05,1,1,1.08,1,1,15000,1,0
2019-07-23,2019-07-25,0,0.05,0.05,0.054,0,0,0,0,0,1,1,1.08,0,0,0,0,0
2019-07-22,2019-07-24,0,0.05,0.05,0.052,0.049,0.05,420000,20920,0.04980952,1,1,1.04,0.98,1,21000,0.99619,0
2019-07-19,2019-07-23,0,0.05,0.049,0.055,0.049,0.053,920000,46900,0.05097826,1,0.98,1.1,0.98,1.06,46000,1.01957,-0.09091
2019-07-18,2019-07-22,0,0.055,0.054,0.055,0,0,0,0,0,1.1,1.08,1.1,0,0,0,0,0
2019-07-17,2019-07-19,0,0.055,0.053,0.056,0.052,0.059,3600000,192460,0.05346111,1.1,1.06,1.12,1.04,1.18,180000,1.06922,0.1
2019-07-16,2019-07-18,0,0.05,0.05,0.053,0.05,0.05,240000,12000,0.05,1,1,1.06,1,1,12000,1,-0.01961
2019-07-15,2019-07-17,0,0.051,0.05,0.053,0.051,0.051,20000,1020,0.051,1.02,1,1.06,1.02,1.02,1000,1.02,0.02
2019-07-12,2019-07-16,0,0.05,0.049,0.054,0,0,0,0,0,1,0.98,1.08,0,0,0,0,0
2019-07-11,2019-07-15,0,0.05,0.05,0.053,0.05,0.05,20000,1000,0.05,1,1,1.06,1,1,1000,1,-0.01961
2019-07-10,2019-07-12,0,0.051,0.051,0.054,0.05,0.051,60000,3040,0.05066667,1.02,1.02,1.08,1,1.02,3000,1.01333,0.02
2019-07-09,2019-07-11,0,0.05,0.05,0.053,0.049,0.051,560000,28200,0.05035714,1,1,1.06,0.98,1.02,28000,1.00714,0
2019-07-08,2019-07-10,0,0.05,0.05,0.054,0.05,0.05,60000,3000,0.05,1,1,1.08,1,1,3000,1,0
2019-07-05,2019-07-09,0,0.05,0.05,0.054,0.05,0.05,20000,1000,0.05,1,1,1.08,1,1,1000,1,-0.07407
2019-07-04,2019-07-08,0,0.054,0.053,0.058,0.049,0.054,3420000,184460,0.05393567,1.08,1.06,1.16,0.98,1.08,171000,1.07871,0.10204
2019-07-03,2019-07-05,0,0.049,0.049,0.058,0.049,0.049,340000,16660,0.049,0.98,0.98,1.16,0.98,0.98,17000,0.98,0
2019-07-02,2019-07-04,0,0.049,0.049,0.054,0.049,0.049,300000,14700,0.049,0.98,0.98,1.08,0.98,0.98,15000,0.98,-0.03922
2019-06-28,2019-07-03,0,0.051,0.05,0.053,0.051,0.051,200000,10380,0.0519,1.02,1,1.06,1.02,1.02,10000,1.038,0
2019-06-27,2019-07-02,0,0.051,0.051,0.055,0.05,0.051,380000,19020,0.05005263,1.02,1.02,1.1,1,1.02,19000,1.00105,0
2019-06-26,2019-06-28,0,0.051,0.05,0.055,0.051,0.051,20000,1020,0.051,1.02,1,1.1,1.02,1.02,1000,1.02,0.04082
2019-06-25,2019-06-27,0,0.049,0.049,0.057,0.049,0.05,700000,35040,0.05005714,0.98,0.98,1.14,0.98,1,35000,1.00114,-0.14035
2019-06-24,2019-06-26,0,0.057,0.057,0.058,0,0,0,0,0,1.14,1.14,1.16,0,0,0,0,0.03636
2019-06-21,2019-06-25,0,0.055,0.055,0.06,0.053,0.053,20000,1060,0.053,1.1,1.1,1.2,1.06,1.06,1000,1.06,0.03774
2019-06-20,2019-06-24,0,0.053,0.046,0.053,0.053,0.053,20000,1060,0.053,1.06,0.92,1.06,1.06,1.06,1000,1.06,0
2019-06-19,2019-06-21,0,0.053,0.046,0.057,0.052,0.053,1280000,67820,0.05298438,1.06,0.92,1.14,1.04,1.06,64000,1.05969,0
2019-06-18,2019-06-20,0,0.053,0.046,0.053,0,0,0,0,0,1.06,0.92,1.06,0,0,0,0,0
2019-06-17,2019-06-19,0,0.053,0.046,0.057,0.052,0.053,480000,24980,0.05204167,1.06,0.92,1.14,1.04,1.06,24000,1.04083,0
2019-06-14,2019-06-18,0,0.053,0.049,0.053,0,0,0,0,0,1.06,0.98,1.06,0,0,0,0,0
2019-06-13,2019-06-17,0,0.053,0.052,0.056,0.053,0.053,440000,23320,0.053,1.06,1.04,1.12,1.06,1.06,22000,1.06,-0.07018
2019-06-12,2019-06-14,0,0.057,0.051,0.06,0.05,0.057,100000,5200,0.052,1.14,1.02,1.2,1,1.14,5000,1.04,0
2019-06-11,2019-06-13,0,0.057,0.052,0.057,0,0,0,0,0,1.14,1.04,1.14,0,0,0,0,0
2019-06-10,2019-06-12,0,0.057,0.049,0.057,0.058,0.058,20000,1160,0.058,1.14,0.98,1.14,1.16,1.16,1000,1.16,0.11765
2019-06-06,2019-06-11,0,0.051,0.048,0.055,0.044,0.051,220000,10660,0.04845455,1.02,0.96,1.1,0.88,1.02,11000,0.96909,0
2019-06-05,2019-06-10,0,0.051,0.05,0.055,0.05,0.051,60000,3040,0.05066667,1.02,1,1.1,1,1.02,3000,1.01333,0.02
2019-06-04,2019-06-06,0,0.05,0.046,0.055,0.05,0.05,2000000,100000,0.05,1,0.92,1.1,1,1,100000,1,0
2019-06-03,2019-06-05,0,0.05,0.048,0.05,0,0,0,0,0,1,0.96,1,0,0,0,0,-0.09091
2019-05-31,2019-06-04,0,0.055,0.048,0.06,0.053,0.055,60000,3260,0.05433333,1.1,0.96,1.2,1.06,1.1,3000,1.08667,0.03774
2019-05-30,2019-06-03,0,0.053,0.047,0.06,0.053,0.053,1800000,95400,0.053,1.06,0.94,1.2,1.06,1.06,90000,1.06,0
2019-05-29,2019-05-31,0,0.053,0.051,0.054,0.053,0.053,140000,7420,0.053,1.06,1.02,1.08,1.06,1.06,7000,1.06,0
2019-05-28,2019-05-30,0,0.053,0.048,0.054,0.053,0.053,200000,10600,0.053,1.06,0.96,1.08,1.06,1.06,10000,1.06,-0.01852
2019-05-27,2019-05-29,0,0.054,0.05,0.054,0.05,0.054,420000,22180,0.05280952,1.08,1,1.08,1,1.08,21000,1.05619,0.08
2019-05-24,2019-05-28,0,0.05,0.049,0.05,0.05,0.05,40000,2000,0.05,1,0.98,1,1,1,2000,1,0
2019-05-23,2019-05-27,0,0.05,0.049,0.052,0.05,0.05,180000,9060,0.05033333,1,0.98,1.04,1,1,9000,1.00667,-0.01961
2019-05-22,2019-05-24,0,0.051,0.051,0.052,0.048,0.053,1000000,51840,0.05184,1.02,1.02,1.04,0.96,1.06,50000,1.0368,-0.03774
2019-05-21,2019-05-23,0,0.053,0.049,0.054,0.041,0.053,2560000,120780,0.04717969,1.06,0.98,1.08,0.82,1.06,128000,0.94359,0
2019-05-20,2019-05-22,0,0.053,0.053,0.056,0.051,0.053,700000,36420,0.05202857,1.06,1.06,1.12,1.02,1.06,35000,1.04057,0.01923
2019-05-17,2019-05-21,0,0.052,0.052,0.058,0.051,0.056,1960000,103800,0.05295918,1.04,1.04,1.16,1.02,1.12,98000,1.05918,-0.01887
2019-05-16,2019-05-20,0,0.053,0.052,0.058,0.053,0.053,100000,5300,0.053,1.06,1.04,1.16,1.06,1.06,5000,1.06,-0.01852
2019-05-15,2019-05-17,0,0.054,0.053,0.058,0.054,0.054,20000,1080,0.054,1.08,1.06,1.16,1.08,1.08,1000,1.08,0.01887
2019-05-14,2019-05-16,0,0.053,0.053,0.058,0.053,0.057,40000,2200,0.055,1.06,1.06,1.16,1.06,1.14,2000,1.1,-0.07018
2019-05-10,2019-05-15,0,0.057,0.053,0.059,0.052,0.057,120000,6340,0.05283333,1.14,1.06,1.18,1.04,1.14,6000,1.05667,0.05556
2019-05-09,2019-05-14,0,0.054,0.054,0.059,0.054,0.054,200000,10800,0.054,1.08,1.08,1.18,1.08,1.08,10000,1.08,-0.06897
2019-05-08,2019-05-10,0,0.058,0.056,0.061,0.058,0.058,100000,5800,0.058,1.16,1.12,1.22,1.16,1.16,5000,1.16,-0.04918
2019-05-07,2019-05-09,0,0.061,0.06,0.062,0.06,0.062,1560000,95160,0.061,1.22,1.2,1.24,1.2,1.24,78000,1.22,-0.07576
2019-05-06,2019-05-08,0,0.066,0.056,0.066,0.059,0.066,900000,55760,0.06195556,1.32,1.12,1.32,1.18,1.32,45000,1.23911,0.11864
2019-05-03,2019-05-07,0,0.059,0.058,0.065,0.057,0.059,840000,48700,0.05797619,1.18,1.16,1.3,1.14,1.18,42000,1.15952,-0.01667
2019-05-02,2019-05-06,0,0.06,0.058,0.061,0.055,0.06,2440000,142240,0.05829508,1.2,1.16,1.22,1.1,1.2,122000,1.1659,0
2019-04-30,2019-05-03,0,0.06,0.058,0.064,0,0,0,0,0,1.2,1.16,1.28,0,0,0,0,0
2019-04-29,2019-05-02,0,0.06,0.059,0.062,0.059,0.062,1240000,74340,0.05995161,1.2,1.18,1.24,1.18,1.24,62000,1.19903,0.03448
2019-04-26,2019-04-30,0,0.058,0.056,0.059,0.055,0.067,8820000,511140,0.05795238,1.16,1.12,1.18,1.1,1.34,441000,1.15905,-0.06452
2019-04-25,2019-04-29,0,0.062,0.061,0.065,0.061,0.062,700000,43440,0.06205714,1.24,1.22,1.3,1.22,1.24,35000,1.24114,0
2019-04-24,2019-04-26,0,0.062,0.062,0.064,0.06,0.063,1340000,82520,0.06158209,1.24,1.24,1.28,1.2,1.26,67000,1.23164,0
2019-04-23,2019-04-25,0,0.062,0.062,0.065,0.062,0.064,2260000,140960,0.06237168,1.24,1.24,1.3,1.24,1.28,113000,1.24743,-0.01587
2019-04-18,2019-04-24,0,0.063,0.062,0.064,0.062,0.064,2500000,157120,0.062848,1.26,1.24,1.28,1.24,1.28,125000,1.25696,-0.03077
2019-04-17,2019-04-23,0,0.065,0.063,0.065,0.061,0.073,13660000,937320,0.06861786,1.3,1.26,1.3,1.22,1.46,683000,1.37236,0
2019-04-16,2019-04-18,0,0.065,0.062,0.066,0.055,0.067,3900000,248660,0.06375897,1.3,1.24,1.32,1.1,1.34,195000,1.27518,0.06557
2019-04-15,2019-04-17,0,0.061,0.061,0.063,0.06,0.063,2540000,159540,0.06281102,1.22,1.22,1.26,1.2,1.26,127000,1.25622,-0.01613
2019-04-12,2019-04-16,0,0.062,0.062,0.063,0.06,0.064,3640000,226880,0.06232967,1.24,1.24,1.26,1.2,1.28,182000,1.24659,-0.03125
